date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:41	222674/222674	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7d4-365d2%22	https://mediaman.ma/assets/media/team_S/WAFIQ.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/WAFIQ.png	(from https://mediaman.ma/about)
23:11:41	201532/201532	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7ce-3133c%22	https://mediaman.ma/assets/media/team_S/YASSINE.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/YASSINE.png	(from https://mediaman.ma/about)
23:11:41	586548/586548	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261c06d2a-8f334%22	https://mediaman.ma/assets/media/team_S/Brahim-Gallab.jpg	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/Brahim-Gallab.jpg	(from https://mediaman.ma/about)
23:11:41	152538/152538	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d818-253da%22	https://mediaman.ma/assets/media/team_S/HALIMA.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/HALIMA.png	(from https://mediaman.ma/about)
23:11:42	40499/40499	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261c1d97e-9e33%22	https://mediaman.ma/assets/media/team_S/RACHID_.jpg	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/RACHID_.jpg	(from https://mediaman.ma/about)
23:11:42	171640/171640	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7b2-29e78%22	https://mediaman.ma/assets/media/team_S/ABDULLAH.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/ABDULLAH.png	(from https://mediaman.ma/about)
23:11:42	199100/199100	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d810-309bc%22	https://mediaman.ma/assets/media/team_S/HICHAM.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/HICHAM.png	(from https://mediaman.ma/about)
23:11:42	149200/149200	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7aa-246d0%22	https://mediaman.ma/assets/media/team_S/AYOUB.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/AYOUB.png	(from https://mediaman.ma/about)
23:11:43	134670/134670	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7f4-20e0e%22	https://mediaman.ma/assets/media/team_S/LATIFA.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/LATIFA.png	(from https://mediaman.ma/about)
23:11:43	220148/220148	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d8e0-35bf4%22	https://mediaman.ma/assets/media/team_S/HAJAR.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/HAJAR.png	(from https://mediaman.ma/about)
23:11:44	176561/176561	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7fa-2b1b1%22	https://mediaman.ma/assets/media/team_S/HICHAM%20T.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/HICHAM%20T.png	(from https://mediaman.ma/about)
23:11:44	149200/149200	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d788-246d0%22	https://mediaman.ma/assets/media/team_S/AYOUB%20AIT.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/AYOUB%20AIT.png	(from https://mediaman.ma/about)
23:11:44	206652/206652	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d802-3273c%22	https://mediaman.ma/assets/media/team_S/hicham%20idaamer.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/hicham%20idaamer.png	(from https://mediaman.ma/about)
23:11:44	171379/171379	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7dc-29d73%22	https://mediaman.ma/assets/media/team_S/SOULAIMAN.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/SOULAIMAN.png	(from https://mediaman.ma/about)
23:11:44	25411/25411	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb234-6343%22	https://mediaman.ma/assets/media/others/circle-1.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/circle-1.png	(from https://mediaman.ma/about)
23:11:44	176588/176588	---MCZ	200	added ('OK')	image/png	etag:W/%2261b7d7ec-2b1cc%22	https://mediaman.ma/assets/media/team_S/MOHAMMED.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/team_S/MOHAMMED.png	(from https://mediaman.ma/about)
23:11:45	5863/5863	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb23e-16e7%22	https://mediaman.ma/assets/media/others/line-3.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/line-3.png	(from https://mediaman.ma/about)
23:11:45	2588/2588	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb22e-a1c%22	https://mediaman.ma/assets/media/others/bubble-5.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/bubble-5.png	(from https://mediaman.ma/about)
23:11:45	13796/13796	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb222-35e4%22	https://mediaman.ma/assets/media/others/bubble-20.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/others/bubble-20.png	(from https://mediaman.ma/branding)
23:11:45	131409/131409	---MCZ	200	added ('OK')	image/png	etag:W/%22618eb24a-20151%22	https://mediaman.ma/assets/media/project/project-2.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/media/project/project-2.png	(from https://mediaman.ma/branding)
23:11:50	764250/764250	---MCZ	200	added ('OK')	image/png	etag:W/%2261a7fc3e-ba95a%22	https://mediaman.ma/assets/design/1.png	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/design/1.png	(from https://mediaman.ma/branding)
23:12:01	1682112/1682112	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2261a7fc56-19aac0%22	https://mediaman.ma/assets/design/4.jpg	C:/My%20Web%20Sites/REEED/mediaman.ma/assets/design/4.jpg	(from https://mediaman.ma/branding)
